Month,Germany_News_Index,Search_Index_v3,DAX_Volatility
2015-07,176.39803864617582,10.307692307692308,0.0138424277530189
2015-08,158.68090336065552,11.0,0.0221613834096282
2015-09,165.86696593607695,9.538461538461538,0.0182182899476582
2015-10,187.6360162283874,9.0,0.0117628099558977
2015-11,193.5543449320032,11.846153846153847,0.0106593133178835
2015-12,127.08607183657917,9.307692307692308,0.0174466587308714
2016-01,203.99563972683936,10.846153846153847,0.0182358849268351
2016-02,181.860908622358,10.23076923076923,0.019114317842604
2016-03,190.58182496052905,11.384615384615385,0.0131474919330314
2016-04,124.16817823386616,10.0,0.0134533008441171
2016-05,131.4611974991658,9.23076923076923,0.0106246286338123
2016-06,454.0054528738436,11.461538461538462,0.0218442267810948
2016-07,331.66817692961786,11.153846153846153,0.0108732199359142
2016-08,223.12735555261983,10.0,0.0094066557027295
2016-09,219.07736813398148,8.846153846153847,0.0101615386367851
2016-10,148.26053892774468,8.384615384615385,0.0072959118916051
2016-11,322.22033506013463,16.615384615384617,0.0079565897451861
2016-12,246.8142508082627,9.307692307692308,0.0073799360368972
2017-01,335.64149526489643,10.153846153846153,0.0073432041286783
2017-02,170.40045431628212,10.461538461538462,0.0064037099901725
2017-03,222.12302724209624,12.923076923076923,0.0063220224134475
2017-04,204.8388310158213,9.076923076923077,0.0087032642550086
2017-05,151.38441269857245,10.0,0.0046396340288158
2017-06,192.2242903517328,9.923076923076923,0.0078155146052927
2017-07,142.7123630373047,8.692307692307692,0.0071099597917548
2017-08,104.73080715959432,10.538461538461538,0.0078542652193291
2017-09,164.52679069817384,8.461538461538462,0.0041379973090611
2017-10,142.697508187072,11.153846153846153,0.0040452992142249
2017-11,189.63558793958364,12.153846153846153,0.006862844483598
2017-12,110.69768979829732,8.307692307692308,0.0077082850097505
2018-01,150.03557921859544,9.692307692307692,0.0072537339166006
2018-02,97.52896620458873,10.307692307692308,0.0118038216911981
2018-03,113.25939882505742,9.76923076923077,0.012318202367466
2018-04,127.53606101961677,8.461538461538462,0.0091713053586304
2018-05,178.8854475498668,12.461538461538462,0.0089668481527023
2018-06,209.0020525803935,9.615384615384615,0.010206730460347
2018-07,219.13716355950783,8.307692307692308,0.0080591039031152
2018-08,174.67610179730138,9.153846153846153,0.0079610633668954
2018-09,231.35667424143253,9.538461538461538,0.0070232416192133
2018-10,193.9070564556089,10.615384615384615,0.0107306307640162
2018-11,148.17275410161267,11.0,0.0086547341798768
2018-12,225.8979086724893,9.846153846153847,0.0147260865208032
2019-01,168.08723034264537,11.307692307692308,0.0105636622224137
2019-02,155.94647320824075,11.461538461538462,0.0098645195339263
2019-03,248.3747163251072,9.923076923076923,0.007294575341821
2019-04,198.25048660580097,9.307692307692308,0.0056022215922437
2019-05,145.92435505316325,9.692307692307692,0.0111836303871887
2019-06,171.3699038756233,11.384615384615385,0.007031595495224
2019-07,246.241901341682,10.461538461538462,0.0080330472575953
2019-08,314.2581449845674,13.384615384615385,0.0127821781597438
2019-09,207.2343133334432,12.692307692307692,0.0052960476779751
2019-10,210.185051727089,14.384615384615385,0.0106034640841191
2019-11,181.5048062392904,10.923076923076923,0.0049603951357723
2019-12,207.2461318748473,9.23076923076923,0.0080827855684317
2020-01,131.50760851445185,9.923076923076923,0.0101483046911826
2020-02,304.0949654794223,11.384615384615385,0.0167103839865765
2020-03,498.0574394160713,28.76923076923077,0.0470632528304147
2020-04,374.9469419584081,23.076923076923077,0.0262451624765549
2020-05,397.7159929275786,16.307692307692307,0.0210819958895311
2020-06,278.8722048200364,14.384615384615385,0.0216136672194483
2020-07,312.9316010066206,12.538461538461538,0.0133323227260693
2020-08,215.7382190676764,10.846153846153847,0.0106017403917549
2020-09,295.318503721311,11.76923076923077,0.0155739888254665
2020-10,443.7424307221221,11.384615384615385,0.0147170698759966
2020-11,387.4944814884392,12.307692307692308,0.0136891554366252
2020-12,227.9440037170105,10.461538461538462,0.0105774677573863
2021-01,210.2320971145913,14.615384615384615,0.010125418935843
2021-02,223.4536292757388,13.846153846153847,0.0074521186222583
2021-03,263.6632024677517,12.076923076923077,0.0090646031354637
2021-04,236.37901706429952,10.0,0.0063618180017477
2021-05,168.61250667375324,11.384615384615385,0.011624029157012
2021-06,192.49767374743104,10.23076923076923,0.0070274962959725
2021-07,346.43418222767167,10.23076923076923,0.0102569282590081
2021-08,364.0997807917158,8.692307692307692,0.0044040350031265
2021-09,361.9670645905408,11.307692307692308,0.0098392192224972
2021-10,304.225758845386,13.0,0.0079864962440557
2021-11,395.5716354974096,13.0,0.0103815413237008
2021-12,597.9361967866644,13.76923076923077,0.012012759303518
2022-01,478.2045264190199,20.53846153846154,0.0134466476943459
2022-02,394.1190974611163,19.153846153846153,0.0166343434521213
2022-03,785.0256071701574,21.615384615384617,0.0259023441177862
2022-04,707.8743991515854,20.307692307692307,0.0114216866508341
2022-05,616.0472681952526,24.923076923076923,0.0135898750247854
2022-06,589.1642295241047,29.76923076923077,0.0146812664358649
2022-07,765.0222113927308,28.46153846153846,0.0144864459079352
2022-08,742.7387055404228,21.923076923076923,0.0103604554869927
2022-09,844.8547214451755,29.615384615384617,0.0149567956543994
2022-10,753.2297470852086,24.53846153846154,0.0114254333232129
2022-11,767.6569781640336,25.23076923076923,0.0106252854692964
2022-12,584.1854527093091,19.615384615384617,0.0105488935314491
2023-01,520.1256510070332,22.923076923076923,0.0077128901142701
2023-02,472.1092352175696,21.23076923076923,0.0086253485501744
2023-03,572.4735414236495,29.692307692307693,0.0143369456243102
2023-04,403.1335937199061,18.384615384615383,0.0040947460516098
2023-05,439.0830414704354,26.53846153846154,0.0084586292722851
2023-06,481.6574552705528,22.615384615384617,0.0067606936057643
2023-07,520.2620456118738,22.23076923076923,0.008604062510916
2023-08,661.2609142893353,16.692307692307693,0.0073927159857491
2023-09,737.6819316801059,20.0,0.0063721138575558
2023-10,669.5651699907498,19.846153846153847,0.0085146109158579
2023-11,626.1370390599931,17.0,0.0059524589295631
2023-12,672.5178656476172,15.538461538461538,0.0044278727413029
2024-01,729.8969081284516,20.384615384615383,0.0067533155574008
2024-02,596.1153388473107,21.384615384615383,0.0052418235073292
2024-03,550.2747062923032,20.0,0.0040241164021916
2024-04,640.3742379331374,19.23076923076923,0.0087584072391557
2024-05,637.0412866058894,16.615384615384617,0.0059045992130447
2024-06,667.6673353050004,20.307692307692307,0.0087601601642365
2024-07,849.163955661392,17.846153846153847,0.0077408945563651
2024-08,554.4402043088905,21.53846153846154,0.0103468280958788
2024-09,699.7664184168108,22.846153846153847,0.0095992045831904
2024-10,871.0199016224581,22.153846153846153,0.006003773927769
2024-11,1095.932766013948,23.384615384615383,0.0095169752288837
2024-12,984.3660226257172,18.923076923076923,0.0065019166706792
2025-01,1009.0558767499436,19.692307692307693,0.0062837020466361
2025-02,838.8655006212477,20.23076923076923,0.0099978818141416
2025-03,1083.1016291378576,25.53846153846154,0.0167085249649993
2025-04,1502.1833651824622,28.23076923076923,0.0244181626248045
2025-05,1203.980635504152,17.153846153846153,0.009133545214691
2025-06,929.5540082363603,19.153846153846153,0.0086701162228712
2025-07,1371.900380590249,16.076923076923077,0.0079941203510526
2025-08,990.4965748445388,16.846153846153847,0.0082292239579584
2025-09,967.0261778338612,19.0,0.0084436546351286
2025-10,979.0170728199251,24.846153846153847,0.0081900146828736
2025-11,848.5085241815435,70.84615384615384,0.0098665409072633
2025-12,736.1396057886674,87.07692307692308,0.0053001477151111
2026-01,942.6652729168012,73.6923076923077,0.008281591246187
